Fylke,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Ukjent,rep_date,sequence_id,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8
Agder,0,10,48,59,68,73,31,27,20,0,2020-05-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,10,48,60,68,73,31,27,20,0,2020-05-16,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Agder,0,11,48,60,68,73,31,27,20,0,2020-05-18,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,11,48,60,68,73,31,27,20,0,2020-05-19,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,11,48,60,68,73,31,27,20,0,2020-05-20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,11,48,60,68,73,31,27,20,0,2020-05-22,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,11,48,60,68,73,31,27,20,0,2020-05-24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,11,48,60,68,73,31,27,20,0,2020-05-25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,11,48,60,68,73,31,27,20,0,2020-05-26,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,11,48,60,68,73,31,27,20,0,2020-05-27,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,11,48,60,68,73,31,27,20,0,2020-05-28,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,11,48,60,68,73,31,27,20,0,2020-05-29,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,11,48,60,68,73,31,27,20,0,2020-05-30,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,11,48,60,68,73,31,27,20,0,2020-06-01,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,11,48,60,68,73,31,27,20,0,2020-06-02,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,11,48,60,68,73,31,27,20,0,2020-06-03,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,11,48,60,68,73,31,27,20,0,2020-06-04,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,49,60,68,74,31,27,20,0,2020-06-05,17,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Agder,0,12,50,60,68,74,31,27,20,0,2020-06-07,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,50,60,68,74,31,27,20,0,2020-06-08,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,50,60,68,74,31,27,20,0,2020-06-09,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,50,60,68,74,31,27,20,0,2020-06-10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,50,60,69,74,31,27,20,0,2020-06-11,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Agder,0,12,50,60,69,74,31,27,20,0,2020-06-12,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,50,60,69,74,31,27,20,0,2020-06-14,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,50,60,69,74,31,27,20,0,2020-06-15,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,50,60,69,74,31,27,20,0,2020-06-16,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,50,60,69,74,31,27,20,0,2020-06-17,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,51,60,69,74,31,27,20,0,2020-06-18,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,52,60,69,75,31,27,20,0,2020-06-19,29,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Agder,0,12,52,60,69,75,31,27,20,0,2020-06-20,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,52,60,69,75,31,27,20,0,2020-06-21,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,52,60,69,75,31,27,20,0,2020-06-22,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,52,60,69,75,31,27,20,0,2020-06-23,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,52,60,69,75,31,27,20,0,2020-06-24,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,52,60,69,75,31,27,20,0,2020-06-25,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,52,60,69,75,31,27,20,0,2020-06-27,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,52,60,69,75,31,27,20,0,2020-06-28,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,52,60,69,75,31,27,20,0,2020-06-29,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,52,60,69,75,31,27,20,0,2020-06-30,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,53,61,69,75,31,27,20,0,2020-07-02,40,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,53,61,70,75,31,27,20,0,2020-07-03,41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Agder,0,12,53,61,70,75,31,27,20,0,2020-07-04,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,53,61,70,75,31,27,20,0,2020-07-06,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,53,61,70,75,31,27,20,0,2020-07-07,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,53,60,70,75,31,27,20,0,2020-07-09,45,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,53,60,70,75,31,27,20,0,2020-07-10,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,54,60,70,75,31,27,20,0,2020-07-11,47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,54,60,70,75,31,27,20,0,2020-07-13,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,54,60,70,75,31,27,20,0,2020-07-14,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,55,60,71,75,31,27,20,0,2020-07-15,50,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Agder,0,12,55,60,71,75,31,27,20,0,2020-07-16,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,55,60,71,75,31,27,20,0,2020-07-17,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,55,60,71,75,31,27,20,0,2020-07-18,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,55,60,71,75,31,27,20,0,2020-07-20,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,55,60,71,75,31,27,20,0,2020-07-22,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,55,60,71,75,31,27,20,0,2020-07-23,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,55,60,71,76,31,27,20,0,2020-07-24,57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Agder,0,12,55,60,71,76,31,27,20,0,2020-07-25,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,55,61,71,76,31,27,20,0,2020-07-26,59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,55,61,71,76,31,27,20,0,2020-07-28,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,55,61,71,76,31,27,20,0,2020-07-29,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,56,61,71,76,31,27,20,0,2020-08-02,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,56,61,71,76,31,27,20,0,2020-08-04,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,56,61,71,76,31,27,20,0,2020-08-05,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,0,12,56,62,72,76,31,27,20,0,2020-08-06,65,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Agder,0,12,57,62,74,77,31,27,20,0,2020-08-12,66,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
Agder,0,12,57,63,74,77,31,27,20,0,2020-08-13,67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Agder,1,13,57,64,76,77,31,27,20,0,2020-08-14,68,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Agder,1,13,58,64,76,77,31,27,20,0,2020-08-15,69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,3,16,58,66,76,77,31,27,20,0,2020-08-16,70,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Agder,3,16,58,66,76,77,31,27,20,0,2020-08-17,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,3,16,59,66,77,77,31,27,20,0,2020-08-18,72,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Agder,3,16,59,68,78,77,32,27,20,0,2020-08-19,73,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
Agder,3,16,59,68,78,77,32,27,20,0,2020-08-20,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,3,16,59,68,78,77,32,27,20,0,2020-08-21,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,3,16,60,70,78,77,32,27,20,0,2020-08-23,76,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Agder,3,17,60,70,78,77,32,27,20,0,2020-08-24,77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,3,19,60,70,81,77,32,27,20,0,2020-08-25,78,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Agder,3,19,61,71,81,77,32,27,20,0,2020-08-26,79,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Agder,3,19,62,71,81,77,32,27,20,0,2020-08-27,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,3,20,63,73,82,78,32,28,20,0,2020-08-28,81,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
Agder,3,22,65,73,84,77,33,28,20,0,2020-08-30,82,0.0,2.0,2.0,0.0,2.0,-1.0,1.0,0.0,0.0
Agder,3,23,65,73,84,77,33,28,20,0,2020-08-31,83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,3,23,66,74,84,77,33,28,20,0,2020-09-01,84,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Agder,3,24,73,75,85,77,33,28,20,0,2020-09-03,85,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0
Agder,3,24,71,75,85,77,33,28,20,0,2020-09-04,86,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,3,25,72,75,85,78,33,28,20,0,2020-09-05,87,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Agder,3,25,72,75,85,78,33,28,20,0,2020-09-06,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,3,25,72,75,85,78,33,28,20,0,2020-09-07,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,3,25,73,75,85,78,33,28,20,0,2020-09-08,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,3,25,73,76,85,78,33,28,20,0,2020-09-09,91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Agder,3,25,75,76,85,78,33,28,20,0,2020-09-10,92,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,3,25,75,77,85,78,33,28,20,0,2020-09-11,93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Agder,3,26,77,77,85,78,33,28,20,0,2020-09-12,94,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,3,26,77,77,85,78,33,28,20,0,2020-09-13,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,3,26,77,77,85,78,33,28,20,0,2020-09-14,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,3,26,76,77,85,78,33,28,20,0,2020-09-15,97,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,3,25,79,77,85,79,33,28,20,0,2020-09-16,98,0.0,-1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
Agder,3,25,79,77,86,79,33,28,20,0,2020-09-17,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Agder,3,26,79,77,86,79,33,29,20,0,2020-09-18,100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Agder,4,27,81,77,87,80,35,29,21,0,2020-09-19,101,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0
Agder,4,27,82,77,88,80,35,29,21,0,2020-09-20,102,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Agder,4,27,83,79,88,80,35,29,21,0,2020-09-21,103,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Agder,4,27,81,78,88,79,35,29,21,0,2020-09-22,104,0.0,0.0,-2.0,-1.0,0.0,-1.0,0.0,0.0,0.0
Agder,4,27,81,78,88,80,37,30,21,0,2020-09-23,105,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
Agder,4,27,83,79,88,80,37,30,21,0,2020-09-24,106,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
Agder,4,29,86,83,88,80,37,30,21,0,2020-09-25,107,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
Agder,4,29,90,88,89,81,37,30,21,0,2020-09-26,108,0.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0
Agder,4,29,93,94,90,81,37,30,21,0,2020-09-27,109,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0
Agder,4,29,93,94,90,81,37,30,21,0,2020-09-28,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,4,29,95,94,90,81,37,31,21,0,2020-09-29,111,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
Agder,4,29,99,94,91,83,38,31,21,0,2020-09-30,112,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0
Agder,4,30,99,95,91,83,39,31,21,0,2020-10-01,113,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Agder,5,30,99,95,91,83,39,31,21,0,2020-10-02,114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,5,31,101,96,91,83,40,31,21,0,2020-10-03,115,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
Agder,5,31,103,99,94,83,40,31,21,0,2020-10-04,116,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0
Agder,5,31,104,99,94,83,40,31,22,0,2020-10-05,117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Agder,5,31,105,99,94,83,40,31,22,0,2020-10-06,118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Agder,5,32,109,101,96,83,40,31,22,0,2020-10-07,119,0.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
Agder,5,35,112,103,97,83,41,33,24,0,2020-10-08,120,0.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0
Agder,6,35,113,103,101,85,41,33,25,0,2020-10-09,121,1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0
Agder,6,35,115,103,101,85,42,34,25,0,2020-10-10,122,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
Agder,6,35,116,105,101,85,42,34,25,0,2020-10-11,123,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Agder,7,36,118,107,104,86,44,37,25,0,2020-10-15,124,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,0.0
Agder,7,36,118,110,105,88,44,37,25,0,2020-10-16,125,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0
Agder,7,36,119,110,105,89,45,37,25,0,2020-10-17,126,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Agder,8,37,119,111,105,89,45,37,25,0,2020-10-18,127,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Agder,8,37,120,112,105,90,46,37,25,0,2020-10-19,128,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Agder,8,37,120,112,105,91,46,37,25,0,2020-10-20,129,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Agder,8,37,121,113,105,92,46,37,25,0,2020-10-21,130,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Agder,8,37,122,114,105,93,46,37,26,0,2020-10-22,131,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
Agder,8,37,123,114,107,93,46,37,26,0,2020-10-23,132,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
Agder,8,37,125,115,108,96,48,37,26,0,2020-10-24,133,0.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0
Agder,8,37,126,115,110,96,48,37,26,0,2020-10-25,134,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
Agder,8,37,129,116,113,96,48,37,26,0,2020-10-27,135,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0
Innlandet,3,34,69,72,73,112,56,30,28,0,2020-05-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,34,70,72,73,112,56,30,28,0,2020-05-16,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,34,71,72,73,113,56,30,28,0,2020-05-18,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Innlandet,3,34,71,72,73,113,56,30,28,0,2020-05-19,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,34,71,72,73,113,56,30,28,0,2020-05-20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,35,71,72,75,114,57,30,29,0,2020-05-22,5,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0
Innlandet,3,35,72,72,76,114,58,31,29,0,2020-05-24,6,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Innlandet,3,35,72,72,76,114,58,31,29,0,2020-05-25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,35,72,72,76,115,58,31,29,0,2020-05-26,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Innlandet,3,35,74,73,78,115,58,32,29,0,2020-05-27,9,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0
Innlandet,3,35,74,73,78,115,58,32,29,0,2020-05-28,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,35,74,73,78,115,59,33,29,0,2020-05-29,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Innlandet,3,35,74,73,79,116,59,33,30,0,2020-05-30,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Innlandet,3,35,76,73,79,118,61,33,30,0,2020-06-01,13,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
Innlandet,3,35,76,73,79,118,61,33,30,0,2020-06-02,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,35,76,73,79,118,61,33,30,0,2020-06-03,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,35,76,74,79,118,62,33,30,0,2020-06-04,16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Innlandet,3,35,76,74,79,118,62,33,30,0,2020-06-05,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,35,76,74,79,118,62,33,30,0,2020-06-07,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,35,76,74,79,118,62,33,30,0,2020-06-08,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,35,76,74,79,118,63,33,30,0,2020-06-09,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Innlandet,3,35,76,74,79,118,63,33,30,0,2020-06-10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,35,76,74,79,118,63,33,30,0,2020-06-11,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,35,76,74,79,118,63,33,30,0,2020-06-12,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,35,76,74,80,118,63,33,30,0,2020-06-14,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Innlandet,3,36,76,74,80,118,63,33,30,0,2020-06-15,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,76,74,80,118,63,33,30,0,2020-06-16,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,76,74,80,118,63,33,30,0,2020-06-17,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,76,74,80,118,63,33,30,0,2020-06-18,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,76,74,80,118,63,33,30,0,2020-06-19,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,76,74,80,118,63,33,30,0,2020-06-20,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,76,74,80,118,63,33,31,0,2020-06-21,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Innlandet,3,36,76,74,80,118,63,33,31,0,2020-06-22,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,76,74,80,118,63,33,31,0,2020-06-23,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,76,74,80,118,63,33,31,0,2020-06-24,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,77,74,80,118,63,33,31,0,2020-06-25,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,77,74,80,118,63,33,31,0,2020-06-27,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,77,74,80,118,63,33,31,0,2020-06-28,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,77,74,80,118,63,33,31,0,2020-06-29,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,77,74,80,118,63,33,31,0,2020-06-30,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,77,74,80,118,63,33,31,0,2020-07-02,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,77,74,79,118,63,33,31,0,2020-07-03,41,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
Innlandet,3,36,77,74,79,118,63,33,31,0,2020-07-04,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,77,74,79,118,63,33,31,0,2020-07-06,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,77,74,79,119,63,33,31,0,2020-07-07,44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Innlandet,3,36,77,74,80,119,63,33,31,0,2020-07-09,45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Innlandet,3,36,77,74,80,119,63,33,31,0,2020-07-10,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,77,74,80,119,63,33,31,0,2020-07-11,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,77,74,80,119,63,33,31,0,2020-07-13,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,75,74,79,117,64,32,28,0,2020-07-14,49,0.0,0.0,-2.0,0.0,-1.0,-2.0,1.0,-1.0,-3.0
Innlandet,3,36,75,74,79,117,64,33,28,0,2020-07-15,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Innlandet,3,36,75,74,79,117,64,33,28,0,2020-07-16,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,75,74,79,117,64,33,28,0,2020-07-17,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,75,74,79,117,64,33,28,0,2020-07-18,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,75,74,79,117,64,33,28,0,2020-07-20,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,77,74,79,118,65,33,28,0,2020-07-22,55,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
Innlandet,3,36,78,74,79,118,65,33,28,0,2020-07-23,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,78,74,79,119,65,33,28,0,2020-07-24,57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Innlandet,3,36,78,74,79,119,65,33,28,0,2020-07-25,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,78,74,79,119,65,33,28,0,2020-07-26,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,78,74,79,119,65,33,28,0,2020-07-28,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,78,74,79,119,65,33,28,0,2020-07-29,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innlandet,3,36,79,75,79,120,66,33,28,0,2020-08-02,62,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
